DATE_TIME,PLANT,HOUR,MINUTE,DAY_OF_WEEK,DAY_OF_MONTH,MONTH,TIME_OF_DAY,HOUR_SIN,HOUR_COS,IRRADIATION,IRRAD_SQUARED,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,TEMP_DIFF,IRRAD_X_MODULE_TEMP,IS_DAYTIME,IRRAD_LAG1,DC_POWER
06-04-2020 05:45,2,5,45,0,6,4,5.75,0.97,0.26,0.0,0.0,23.22,22.11,-1.11,0.01,1,0.0,0.0
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.0,5.77
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,6.78
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,6.75
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,5.39
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,5.95
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,5.85
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,5.49
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,6.21
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,5.96
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,4.47
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,5.48
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,4.73
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,5.81
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,6.37
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,6.83
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,5.16
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,6.07
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,6.73
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,5.07
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,6.99
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,6.47
06-04-2020 06:00,2,6,0,0,6,4,6.0,1.0,0.0,0.01,0.0,23.33,22.32,-1.01,0.15,1,0.01,4.89
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.01,28.75
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,30.15
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,30.49
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,26.76
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,29.91
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,29.12
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,29.87
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,28.97
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,29.29
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,27.6
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,28.39
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,23.76
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,29.25
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,30.96
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,30.25
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,29.57
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,28.91
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,30.01
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,28.53
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,30.74
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,30.07
06-04-2020 06:15,2,6,15,0,6,4,6.25,1.0,0.0,0.02,0.0,23.43,22.66,-0.77,0.46,1,0.02,28.34
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.02,64.58
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,64.68
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,64.78
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,60.99
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,63.22
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,60.96
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,62.96
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,65.37
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,61.61
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,63.15
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,63.09
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,54.44
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,66.65
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,65.94
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,62.79
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,66.21
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,65.55
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,63.06
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,59.61
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,66.19
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,63.35
06-04-2020 06:30,2,6,30,0,6,4,6.5,1.0,0.0,0.04,0.0,23.69,23.52,-0.17,1.02,1,0.04,64.82
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.04,104.81
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,103.51
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,102.31
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,101.99
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,100.96
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,96.48
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,99.21
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,106.77
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,98.65
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,104.57
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,101.6
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,91.91
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,112.1
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,97.22
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,99.93
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,108.38
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,110.09
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,99.64
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,94.62
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,106.09
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,100.92
06-04-2020 06:45,2,6,45,0,6,4,6.75,1.0,0.0,0.07,0.01,23.98,24.88,0.9,1.77,1,0.07,107.73
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.07,172.7
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,165.2
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,162.89
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,169.51
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,163.2
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,153.59
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,157.81
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,174.37
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,160.04
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,169.77
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,166.99
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,154.92
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,188.61
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,168.63
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,164.0
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,178.23
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,184.45
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,159.31
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,152.7
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,170.49
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,160.94
06-04-2020 07:00,2,7,0,0,6,4,7.0,0.97,-0.26,0.11,0.01,24.33,26.55,2.22,2.99,1,0.11,174.42
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.11,219.42
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,209.73
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,213.64
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,209.3
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,213.82
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,206.35
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,210.03
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,219.47
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,209.19
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,209.13
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,217.42
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,185.98
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,221.45
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,218.54
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,214.22
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,223.35
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,217.5
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,212.64
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,201.69
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,214.94
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,211.38
06-04-2020 07:15,2,7,15,0,6,4,7.25,0.97,-0.26,0.15,0.02,24.71,28.2,3.49,4.17,1,0.15,214.75
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.15,252.33
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,247.07
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,253.51
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,225.8
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,256.75
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,246.38
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,250.83
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,252.07
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,251.15
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,240.19
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,250.53
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,199.73
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,249.32
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,258.34
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,256.9
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,253.09
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,248.43
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,128.69
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,244.16
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,254.43
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,252.47
06-04-2020 07:30,2,7,30,0,6,4,7.5,0.97,-0.26,0.17,0.03,24.9,28.62,3.72,4.8,1,0.17,245.15
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.17,359.82
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,342.44
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,354.94
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,312.23
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,369.17
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,352.79
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,357.13
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,354.67
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,363.05
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,332.21
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,363.7
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,280.33
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,338.97
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,360.68
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,373.41
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,353.57
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,339.91
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,109.16
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,350.47
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,351.91
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,358.47
06-04-2020 07:45,2,7,45,0,6,4,7.75,0.97,-0.26,0.24,0.06,25.12,30.17,5.05,7.11,1,0.24,339.49
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.24,414.57
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,374.44
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,392.99
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,355.03
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,444.67
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,394.6
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,397.26
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,404.99
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,439.31
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,370.93
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,427.66
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,319.56
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,374.77
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,399.67
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,460.54
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,403.42
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,380.67
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,104.54
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,398.02
06-04-2020 08:00,2,8,0,0,6,4,8.0,0.87,-0.5,0.26,0.07,25.45,31.76,6.3,8.3,1,0.26,387.63
